Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF,5,55,1,2,LF152_,2643,4,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,15,3862,3867,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2645,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,15,3867,3881,14,8,0,0,1
M,LF,5,55,1,2,LF152_,2682,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,3881,3910,29,2,0,1,0
M,LF,5,55,1,2,LF152_,2698,8,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,3910,3917,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2704,3,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,3917,3920,3,5,0,0,1
M,LF,5,55,1,2,LF152_,2705,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,3920,3925,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2708,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,3925,3965,40,8,0,1,0
M,LF,5,55,1,2,LF152_,2712,4,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,3965,3972,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2713,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,3972,3975,3,5,0,0,1
M,LF,5,55,1,2,LF152_,2732,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,3975,3980,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2740,8,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,3980,4004,24,8,0,1,0
