Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF,5,122,3,3,LF270_,2619,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6028,6035,7,3,0,0,1
M,LF,5,122,3,3,LF270_,2631,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6035,6038,3,5,0,0,0
M,LF,5,122,3,3,LF270_,2667,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6038,6043,5,4,0,0,0
M,LF,5,122,3,3,LF270_,2700,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6043,6090,47,8,0,1,0
M,LF,5,122,3,3,LF270_,2701,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6090,6097,7,3,0,0,0
M,LF,5,122,3,3,LF270_,2703,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6097,6100,3,5,0,0,0
M,LF,5,122,3,3,LF270_,2704,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6100,6105,5,4,0,0,1
M,LF,5,122,3,3,LF270_,2705,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6105,6149,44,8,0,1,0
M,LF,5,122,3,3,LF270_,2706,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6149,6156,7,3,0,0,0
M,LF,5,122,3,3,LF270_,2708,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6156,6159,3,5,0,0,0
M,LF,5,122,3,3,LF270_,2715,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6159,6164,5,4,0,0,0
M,LF,5,122,3,3,LF270_,2740,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,6164,6171,7,8,0,0,1
M,LF,5,122,3,3,LF270_,2742,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,15,6171,6202,31,2,0,1,0
M,LF,5,122,3,3,LF270_,2783,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,15,6202,6209,7,3,0,0,0
M,LF,5,122,3,3,LF270_,2819,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,15,6209,6212,3,5,0,0,1
M,LF,5,122,3,3,LF270_,2856,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,15,6212,6217,5,4,0,0,0
M,LF,5,122,3,3,LF270_,2883,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,15,6217,6285,68,8,0,1,0
M,LF,5,122,3,3,LF270_,2905,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,15,6285,6292,7,3,0,0,0
M,LF,5,122,3,3,LF270_,2922,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,15,6292,6295,3,5,0,0,0
M,LF,5,122,3,3,LF270_,2924,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,15,6295,6300,5,4,0,0,0
M,LF,5,122,3,3,LF270_,3016,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,15,6300,6312,12,8,0,0,1
M,LF,5,122,3,3,LF270_,3023,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,16,6312,6355,43,2,0,1,0
M,LF,5,122,3,3,LF270_,3055,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,16,6355,6362,7,3,0,0,0
M,LF,5,122,3,3,LF270_,3079,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,16,6362,6365,3,5,0,0,0
M,LF,5,122,3,3,LF270_,3106,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,16,6365,6370,5,4,0,0,0
M,LF,5,122,3,3,LF270_,3108,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,16,6370,6383,13,8,0,1,0
M,LF,5,122,3,3,LF270_,3130,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,16,6383,6390,7,3,0,0,0
M,LF,5,122,3,3,LF270_,3174,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,16,6390,6393,3,5,0,0,0
M,LF,5,122,3,3,LF270_,3177,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,16,6393,6398,5,4,0,0,0
M,LF,5,122,3,3,LF270_,3180,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,16,6398,6401,3,8,0,0,1
M,LF,5,122,3,3,LF270_,3183,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,17,6401,6474,73,2,0,1,0
M,LF,5,122,3,3,LF270_,3205,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,17,6474,6481,7,3,0,0,0
M,LF,5,122,3,3,LF270_,3210,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,17,6481,6484,3,5,0,0,1
M,LF,5,122,3,3,LF270_,3219,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,17,6484,6489,5,4,0,0,0
M,LF,5,122,3,3,LF270_,3220,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,17,6489,6514,25,8,0,0,1
M,LF,5,122,3,3,LF270_,3221,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,18,6514,6529,15,2,0,1,0
M,LF,5,122,3,3,LF270_,3383,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,18,6529,6536,7,3,0,0,0
M,LF,5,122,3,3,LF270_,3978,2,3,2,0,1,0,,111718 retrain,M,LF,5,122,3,3,LF270_,18,6536,6539,3,5,0,0,0
M,LF,5,122,3,3,LF270_,3985,3,5,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,18,6539,6544,5,4,0,0,0
M,LF,5,122,3,3,LF270_,3988,5,4,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,18,6544,6549,5,8,0,0,1
M,LF,5,122,3,3,LF270_,3993,4,8,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,19,6549,6599,50,2,0,2,0
M,LF,5,122,3,3,LF270_,3999,8,2,3,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,19,6599,6606,7,3,0,0,0
M,LF,5,122,3,3,LF270_,4022,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,19,6606,6609,3,5,0,0,0
M,LF,5,122,3,3,LF270_,4220,2,3,2,0,1,0,,111718 retrain,M,LF,5,122,3,3,LF270_,19,6609,6614,5,4,0,0,0
M,LF,5,122,3,3,LF270_,4222,3,0,0,0,1,0,,111718 retrain,M,LF,5,122,3,3,LF270_,19,6614,6639,25,8,0,0,1
M,LF,5,122,3,3,LF270_,4227,3,5,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,20,6639,6679,40,2,0,1,0
