Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,A4 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF-LD,5,47,2,2,LF156_,7322,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,11,2901,2916,15,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,7326,4,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,12,2916,2958,42,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,7327,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,12,2958,2965,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,7359,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,12,2965,2968,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,7360,3,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,12,2968,2973,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,7361,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,12,2973,2974,1,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,7363,3,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,13,2974,3043,69,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,7366,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,13,3043,3050,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,7369,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,13,3050,3053,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,7374,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,13,3053,3058,5,4,0,0,1
M,LF-LD,5,47,2,2,LF156_,7415,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,13,3058,3059,1,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,7437,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,14,3059,3097,38,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,7438,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,14,3097,3104,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,7439,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,14,3104,3107,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,7441,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,14,3107,3112,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,7442,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,14,3112,3159,47,8,0,1,0
M,LF-LD,5,47,2,2,LF156_,7446,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,14,3159,3166,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,7453,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,14,3166,3169,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,7458,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,14,3169,3174,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,7466,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,14,3174,3193,19,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,7472,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,15,3193,3230,37,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,7473,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,15,3230,3237,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,7476,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,15,3237,3240,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,7480,4,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,15,3240,3245,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,7481,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,15,3245,3309,64,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,7505,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,16,3309,3350,41,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,7538,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,16,3350,3357,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,7545,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,16,3357,3360,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,7548,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,16,3360,3365,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,7553,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,16,3365,3371,6,8,0,1,1
M,LF-LD,5,47,2,2,LF156_,7562,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,17,3371,3395,24,2,0,1,1
M,LF-LD,5,47,2,2,LF156_,7586,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,17,3395,3402,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,7656,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,17,3402,3405,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,7660,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,17,3405,3410,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,7736,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,17,3410,3434,24,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,7737,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,18,3434,3450,16,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,7738,3,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,18,3450,3457,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,7742,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,18,3457,3460,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,7743,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,18,3460,3465,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,7746,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,18,3465,3471,6,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,7751,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,19,3471,3490,19,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,7761,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,19,3490,3497,7,3,0,0,1
M,LF-LD,5,47,2,2,LF156_,7791,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,19,3497,3500,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,7854,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,19,3500,3505,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,7857,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,19,3505,3526,21,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,7861,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,20,3526,3542,16,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,7864,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,20,3542,3549,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,7869,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,20,3549,3552,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,7880,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,20,3552,3557,5,4,0,0,1
M,LF-LD,5,47,2,2,LF156_,7911,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,20,3557,3609,52,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,7957,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,21,3609,3764,155,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,7962,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,21,3764,3771,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,8290,2,0,0,1,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,21,3771,3774,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,8295,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,21,3774,3779,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,8298,2,0,0,1,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,21,3779,3814,35,8,0,1,0
M,LF-LD,5,47,2,2,LF156_,8301,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,21,3814,3821,7,3,0,0,1
M,LF-LD,5,47,2,2,LF156_,8302,2,0,0,1,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,21,3821,3824,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,8309,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,21,3824,3829,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,8381,2,0,0,1,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,21,3829,3873,44,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,8489,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,22,3873,3890,17,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,8654,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,22,3890,3897,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,8656,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,22,3897,3900,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,8661,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,22,3900,3905,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,8664,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,22,3905,3907,2,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,8669,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,3907,3937,30,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,8675,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,3937,3944,7,3,0,0,1
M,LF-LD,5,47,2,2,LF156_,8700,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,3944,3947,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,9431,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,3947,3952,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,9436,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,3952,3976,24,8,0,1,0
M,LF-LD,5,47,2,2,LF156_,9438,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,3976,3983,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,9441,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,3983,3986,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,9446,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,3986,3991,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,9447,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,3991,4019,28,8,0,1,0
M,LF-LD,5,47,2,2,LF156_,9474,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,4019,4026,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,9570,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,4026,4029,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,9571,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,4029,4034,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,9577,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,4034,4081,47,8,0,1,0
M,LF-LD,5,47,2,2,LF156_,9580,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,4081,4088,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,9585,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,4088,4091,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,9588,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,4091,4096,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,9589,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,23,4096,4099,3,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,9599,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,24,4099,4130,31,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,9643,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,24,4130,4137,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,9646,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,24,4137,4140,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,9647,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,24,4140,4145,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,9649,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,24,4145,4221,76,8,0,1,0
M,LF-LD,5,47,2,2,LF156_,9651,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,24,4221,4228,7,3,0,0,1
M,LF-LD,5,47,2,2,LF156_,9721,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,24,4228,4231,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,9722,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,24,4231,4236,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,9728,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,24,4236,4299,63,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,9731,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,25,4299,4331,32,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,9733,4,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,25,4331,4338,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,9734,4,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,25,4338,4341,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,9735,4,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,25,4341,4346,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,9736,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,25,4346,4384,38,8,0,1,0
M,LF-LD,5,47,2,2,LF156_,9747,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,25,4384,4391,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,9777,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,25,4391,4394,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,9836,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,25,4394,4399,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,9844,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,25,4399,4499,100,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,9845,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,26,4499,4550,51,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,9848,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,26,4550,4557,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,9896,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,26,4557,4560,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,9903,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,26,4560,4565,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,9906,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,26,4565,4569,4,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,9909,4,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,27,4569,4622,53,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,9911,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,27,4622,4629,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,10002,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,27,4629,4632,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,10027,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,27,4632,4637,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,10222,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,27,4637,4669,32,8,0,0,1
M,LF-LD,5,47,2,2,LF156_,10228,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,28,4669,4819,150,2,0,1,0
M,LF-LD,5,47,2,2,LF156_,11457,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,28,4819,4826,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,11459,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,28,4826,4829,3,5,0,0,1
M,LF-LD,5,47,2,2,LF156_,11498,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,28,4829,4834,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,11500,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,28,4834,4871,37,8,0,1,1
M,LF-LD,5,47,2,2,LF156_,11555,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,28,4871,4878,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,11559,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,28,4878,4881,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,11560,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,28,4881,4886,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,11571,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,28,4886,4904,18,8,0,0,2
M,LF-LD,5,47,2,2,LF156_,11609,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,4904,4919,15,2,0,1,1
M,LF-LD,5,47,2,2,LF156_,11612,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,4919,4926,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,11616,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,4926,4929,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,11619,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,4929,4934,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,11620,4,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,4934,4952,18,8,0,1,1
M,LF-LD,5,47,2,2,LF156_,11624,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,4952,4959,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,11646,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,4959,4962,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,11703,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,4962,4967,5,4,0,0,0
M,LF-LD,5,47,2,2,LF156_,11708,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,4967,5123,156,8,0,1,1
M,LF-LD,5,47,2,2,LF156_,11710,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5123,5130,7,3,0,0,0
M,LF-LD,5,47,2,2,LF156_,11712,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5130,5133,3,5,0,0,0
M,LF-LD,5,47,2,2,LF156_,12000,2,-1,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5133,5138,5,4,0,0,0
M,LF-LD,5,47,3,2,LF157_,0,0,1,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5138,5152,14,8,0,1,1
M,LF-LD,5,47,3,2,LF157_,150,1,6,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5152,5159,7,3,0,0,0
M,LF-LD,5,47,3,2,LF157_,153,6,2,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5159,5162,3,5,0,0,0
M,LF-LD,5,47,3,2,LF157_,298,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5162,5167,5,4,0,0,0
M,LF-LD,5,47,3,2,LF157_,325,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5167,5183,16,8,0,1,0
M,LF-LD,5,47,3,2,LF157_,885,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5183,5190,7,3,0,0,1
M,LF-LD,5,47,3,2,LF157_,920,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5190,5193,3,5,0,0,0
M,LF-LD,5,47,3,2,LF157_,1488,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5193,5198,5,4,0,0,0
M,LF-LD,5,47,3,2,LF157_,1625,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5198,5218,20,8,0,1,0
M,LF-LD,5,47,3,2,LF157_,1632,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5218,5225,7,3,0,0,0
M,LF-LD,5,47,3,2,LF157_,1635,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5225,5228,3,5,0,0,0
M,LF-LD,5,47,3,2,LF157_,1640,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5228,5233,5,4,0,0,0
M,LF-LD,5,47,3,2,LF157_,1650,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,29,5233,5234,1,8,0,0,2
M,LF-LD,5,47,3,2,LF157_,1665,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5234,5259,25,2,0,1,0
M,LF-LD,5,47,3,2,LF157_,1712,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5259,5266,7,3,0,0,1
M,LF-LD,5,47,3,2,LF157_,1726,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5266,5269,3,5,0,0,0
M,LF-LD,5,47,3,2,LF157_,1792,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5269,5274,5,4,0,0,0
M,LF-LD,5,47,3,2,LF157_,1801,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5274,5287,13,8,0,1,1
M,LF-LD,5,47,3,2,LF157_,1802,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5287,5294,7,3,0,0,0
M,LF-LD,5,47,3,2,LF157_,1803,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5294,5297,3,5,0,0,0
M,LF-LD,5,47,3,2,LF157_,1810,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5297,5302,5,4,0,0,0
M,LF-LD,5,47,3,2,LF157_,1811,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5302,5321,19,8,0,1,0
M,LF-LD,5,47,3,2,LF157_,1812,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5321,5328,7,3,0,0,0
M,LF-LD,5,47,3,2,LF157_,1818,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5328,5331,3,5,0,0,1
M,LF-LD,5,47,3,2,LF157_,2293,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5331,5336,5,4,0,0,0
M,LF-LD,5,47,3,2,LF157_,2297,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5336,5356,20,8,0,1,0
M,LF-LD,5,47,3,2,LF157_,2304,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,1,1,LF166_,30,5356,5363,7,3,0,0,1
