Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,A4 - ,,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,
M,LF,5,43,1,3,LF160_,150,1,6,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,45,6988,6995,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,153,6,2,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,45,6995,6998,3,5,0,0,1,
M,LF,5,43,1,3,LF160_,315,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,45,6998,7003,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,324,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,45,7003,7015,12,8,0,0,1,
M,LF,5,43,1,3,LF160_,369,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7015,7043,28,2,0,1,0,
M,LF,5,43,1,3,LF160_,388,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7043,7050,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,1664,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7050,7053,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,1667,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7053,7058,5,4,0,0,1,
M,LF,5,43,1,3,LF160_,1671,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7058,7094,36,8,0,1,0,
M,LF,5,43,1,3,LF160_,1674,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7094,7101,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,1679,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7101,7104,3,5,0,0,1,
M,LF,5,43,1,3,LF160_,1683,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7104,7109,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,1694,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7109,7144,35,8,0,1,0,
M,LF,5,43,1,3,LF160_,1770,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7144,7151,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,1785,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7151,7154,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,1957,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7154,7159,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,1958,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,46,7159,7166,7,8,0,0,1,
M,LF,5,43,1,3,LF160_,1964,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,47,7166,7737,571,2,0,2,0,
M,LF,5,43,1,3,LF160_,1967,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,47,7737,7744,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,1972,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,47,7744,7747,3,5,0,0,1,
M,LF,5,43,1,3,LF160_,1993,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,47,7747,7752,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,2001,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,47,7752,7813,61,8,0,1,0,
M,LF,5,43,1,3,LF160_,2071,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,47,7813,7820,7,3,0,1,0,
M,LF,5,43,1,3,LF160_,2072,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,47,7820,7823,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,2084,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,47,7823,7828,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,2413,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,47,7828,7830,2,8,0,0,1,
M,LF,5,43,1,3,LF160_,2415,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,48,7830,8364,534,2,0,2,0,
M,LF,5,43,1,3,LF160_,2420,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,48,8364,8371,7,3,0,0,1,
M,LF,5,43,1,3,LF160_,2423,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,48,8371,8374,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,2428,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,48,8374,8379,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,2454,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,48,8379,8448,69,8,0,1,0,
M,LF,5,43,1,3,LF160_,2457,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,48,8448,8455,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,2643,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,48,8455,8458,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,2644,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,48,8458,8463,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,2650,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,48,8463,8464,1,8,0,0,1,
M,LF,5,43,1,3,LF160_,2653,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,49,8464,8506,42,2,0,1,0,
M,LF,5,43,1,3,LF160_,2658,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,49,8506,8513,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,2673,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,49,8513,8516,3,5,0,0,1,
M,LF,5,43,1,3,LF160_,2674,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,49,8516,8521,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,2722,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,49,8521,8549,28,8,0,1,0,
M,LF,5,43,1,3,LF160_,2723,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,49,8549,8556,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,2740,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,49,8556,8559,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,2832,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,49,8559,8564,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,2833,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,49,8564,8634,70,8,0,0,1,
M,LF,5,43,1,3,LF160_,2842,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,50,8634,9785,1151,2,0,1,0,
M,LF,5,43,1,3,LF160_,6221,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,50,9785,9792,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,6225,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,50,9792,9795,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,6228,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,50,9795,9800,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,6231,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,50,9800,9802,2,8,0,0,1,
M,LF,5,43,1,3,LF160_,6235,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,9802,10101,299,2,0,1,0,
M,LF,5,43,1,3,LF160_,6236,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10101,10108,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,6249,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10108,10111,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,6252,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10111,10116,5,4,0,0,1,
M,LF,5,43,1,3,LF160_,6276,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10116,10341,225,8,0,1,0,
M,LF,5,43,1,3,LF160_,6364,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10341,10348,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,6378,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10348,10351,3,5,0,0,1,
M,LF,5,43,1,3,LF160_,6496,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10351,10356,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,6497,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10356,10419,63,8,0,1,0,
M,LF,5,43,1,3,LF160_,6498,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10419,10426,7,3,0,1,0,
M,LF,5,43,1,3,LF160_,6535,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10426,10429,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,6581,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10429,10434,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,6582,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,51,10434,10435,1,8,0,0,1,
M,LF,5,43,1,3,LF160_,6586,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,52,10435,10944,509,2,0,1,0,
M,LF,5,43,1,3,LF160_,6655,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,52,10944,10951,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,6656,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,52,10951,10954,3,5,0,0,1,
M,LF,5,43,1,3,LF160_,7795,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,52,10954,10959,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,7802,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,52,10959,11155,196,8,0,1,0,
M,LF,5,43,1,3,LF160_,7803,5,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,52,11155,11162,7,3,0,0,1,
M,LF,5,43,1,3,LF160_,7805,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,52,11162,11165,3,5,0,0,0,
M,LF,5,43,1,3,LF160_,7810,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,52,11165,11170,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,7812,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,52,11170,11473,303,8,1,0,1,
M,LF,5,43,1,3,LF160_,7830,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,53,11473,11722,249,2,0,1,0,
M,LF,5,43,1,3,LF160_,7837,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,53,11722,11729,7,3,0,0,0,
M,LF,5,43,1,3,LF160_,7852,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,53,11729,11732,3,5,0,0,1,
M,LF,5,43,1,3,LF160_,7855,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,53,11732,11737,5,4,0,0,0,
M,LF,5,43,1,3,LF160_,7859,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,53,11737,11771,34,8,0,2,0,
M,LF,5,43,1,3,LF160_,12000,2,-1,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,53,11771,11778,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,0,0,1,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,53,11778,11781,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,150,1,6,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,53,11781,11786,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,153,6,2,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,53,11786,11924,138,8,0,0,1,
M,LF,5,43,2,3,LF161_,384,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,54,11924,11960,36,2,0,1,0,
M,LF,5,43,2,3,LF161_,390,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,54,11960,11967,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,391,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,54,11967,11970,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,394,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,54,11970,11975,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,399,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,4,LF166_,54,11975,12000,25,8,0,0,0,
M,LF,5,43,2,3,LF161_,401,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,0,0,150,150,1,0,0,0,
M,LF,5,43,2,3,LF161_,420,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,0,150,153,3,6,0,0,0,
M,LF,5,43,2,3,LF161_,448,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,1,153,690,537,2,0,1,0,
M,LF,5,43,2,3,LF161_,449,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,1,690,697,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,462,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,1,697,700,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,784,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,1,700,705,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,785,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,1,705,710,5,8,0,0,20,
M,LF,5,43,2,3,LF161_,791,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,2,710,1271,561,2,0,2,0,
M,LF,5,43,2,3,LF161_,793,5,0,0,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,2,1271,1278,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,794,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,2,1278,1281,3,5,0,0,1,
M,LF,5,43,2,3,LF161_,796,4,0,0,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,2,1281,1286,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,799,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,2,1286,1302,16,8,0,0,2,
M,LF,5,43,2,3,LF161_,800,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,3,1302,2261,959,2,0,1,0,
M,LF,5,43,2,3,LF161_,806,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,3,2261,2268,7,3,0,1,0,
M,LF,5,43,2,3,LF161_,838,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,3,2268,2271,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,880,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,3,2271,2276,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,890,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,3,2276,2278,2,8,0,0,1,
M,LF,5,43,2,3,LF161_,1042,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,4,2278,2284,6,2,0,1,0,
M,LF,5,43,2,3,LF161_,1043,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,4,2284,2291,7,3,0,0,1,
M,LF,5,43,2,3,LF161_,1056,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,4,2291,2294,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,1066,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,4,2294,2299,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,1173,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,4,2299,2301,2,8,0,0,6,
M,LF,5,43,2,3,LF161_,1177,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,2301,2829,528,2,0,1,0,
M,LF,5,43,2,3,LF161_,1180,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,2829,2836,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,1181,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,2836,2839,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,1367,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,2839,2844,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,1374,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,2844,3888,1044,8,0,1,0,
M,LF,5,43,2,3,LF161_,1376,5,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,3888,3895,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,1377,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,3895,3898,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,1382,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,3898,3903,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,1386,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,3903,4114,211,8,0,1,0,
M,LF,5,43,2,3,LF161_,1406,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,4114,4121,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,4016,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,4121,4124,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,4020,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,4124,4129,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,4023,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,4129,4708,579,8,0,2,0,
M,LF,5,43,2,3,LF161_,4026,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,4708,4715,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,4030,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,4715,4718,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,4031,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,4718,4723,5,4,3,0,0,
M,LF,5,43,2,3,LF161_,4054,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,4723,7188,2465,8,0,1,0,
M,LF,5,43,2,3,LF161_,4104,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,7188,7195,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,4108,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,7195,7198,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,4110,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,7198,7203,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,4115,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,5,7203,7218,15,8,0,0,22,
M,LF,5,43,2,3,LF161_,4536,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,6,7218,8157,939,2,0,1,0,
M,LF,5,43,2,3,LF161_,4543,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,6,8157,8164,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,4546,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,6,8164,8167,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,4551,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,6,8167,8172,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,4553,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,6,8172,8179,7,8,0,1,0,
M,LF,5,43,2,3,LF161_,4579,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,6,8179,8186,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,5083,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,6,8186,8189,3,5,0,0,1,
M,LF,5,43,2,3,LF161_,5084,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,6,8189,8194,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,5086,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,6,8194,8317,123,8,0,0,1,
M,LF,5,43,2,3,LF161_,5088,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,7,8317,8367,50,2,0,1,0,
M,LF,5,43,2,3,LF161_,5100,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,7,8367,8374,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,5319,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,7,8374,8377,3,5,0,1,0,
M,LF,5,43,2,3,LF161_,5320,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,7,8377,8382,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,5321,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,7,8382,8398,16,8,0,0,1,
M,LF,5,43,2,3,LF161_,5322,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,8,8398,8516,118,2,0,1,0,
M,LF,5,43,2,3,LF161_,5323,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,8,8516,8523,7,3,0,1,0,
M,LF,5,43,2,3,LF161_,5324,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,8,8523,8526,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,5325,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,8,8526,8531,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,5333,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,8,8531,8569,38,8,0,0,1,
M,LF,5,43,2,3,LF161_,5721,2,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,9,8569,8718,149,2,0,1,0,
M,LF,5,43,2,3,LF161_,5755,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,9,8718,8725,7,3,0,1,0,
M,LF,5,43,2,3,LF161_,6566,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,9,8725,8728,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,6570,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,9,8728,8733,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,6573,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,9,8733,8764,31,8,0,1,0,
M,LF,5,43,2,3,LF161_,6576,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,9,8764,8771,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,6577,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,9,8771,8774,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,6581,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,9,8774,8779,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,6582,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,9,8779,8786,7,8,0,0,1,
M,LF,5,43,2,3,LF161_,6583,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,10,8786,9063,277,2,0,1,0,
M,LF,5,43,2,3,LF161_,6602,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,10,9063,9070,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,6635,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,10,9070,9073,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,6654,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,10,9073,9078,5,4,0,0,1,
M,LF,5,43,2,3,LF161_,6681,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,10,9078,9209,131,8,0,1,0,
M,LF,5,43,2,3,LF161_,6737,2,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,10,9209,9216,7,3,0,0,0,
M,LF,5,43,2,3,LF161_,6751,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,10,9216,9219,3,5,0,0,0,
M,LF,5,43,2,3,LF161_,6840,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,10,9219,9224,5,4,0,0,0,
M,LF,5,43,2,3,LF161_,6847,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,0,3,LF167_,10,9224,9267,43,8,0,0,1,
