Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
110618 retrain,M,GG,5,97,1,4,LF270_,24,5115,5118,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,3875,8,2,3,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,24,5118,5123,5,4,0,0,1,,M,GG,5,97,1,4,LF270_,3876,2,0,0,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,24,5123,5183,60,8,0,1,0,,M,GG,5,97,1,4,LF270_,3899,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,24,5183,5190,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3960,2,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,24,5190,5193,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,3967,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,24,5193,5198,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,3970,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,24,5198,5210,12,8,0,0,1,,M,GG,5,97,1,4,LF270_,3975,4,8,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5210,5259,49,2,0,1,0,,M,GG,5,97,1,4,LF270_,3997,8,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5259,5266,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,4015,8,2,3,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,25,5266,5269,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,4034,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5269,5274,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,4102,2,0,0,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,25,5274,5279,5,8,0,1,0,,M,GG,5,97,1,4,LF270_,4300,2,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5279,5286,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,4307,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5286,5289,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,4308,5,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5289,5294,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,4310,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5294,5333,39,8,0,1,0,,M,GG,5,97,1,4,LF270_,4312,4,0,0,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5333,5340,7,3,0,0,1,,M,GG,5,97,1,4,LF270_,4315,4,8,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5340,5343,3,5,0,0,1,,M,GG,5,97,1,4,LF270_,4316,8,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,25,5343,5348,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,4327,8,2,3,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,25,5348,5383,35,8,0,0,1,,M,GG,5,97,1,4,LF270_,4343,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,26,5383,5414,31,2,0,1,0,,M,GG,5,97,1,4,LF270_,4402,2,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,26,5414,5421,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,4409,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,26,5421,5424,3,5,0,0,1,,M,GG,5,97,1,4,LF270_,4412,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,26,5424,5429,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,4415,4,0,0,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,26,5429,5482,53,8,0,0,1,,M,GG,5,97,1,4,LF270_,4417,4,8,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,27,5482,5499,17,2,0,1,0,,M,GG,5,97,1,4,LF270_,4434,8,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,27,5499,5506,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,4444,8,2,3,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,27,5506,5509,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,4458,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,27,5509,5514,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,4507,2,0,0,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,27,5514,5521,7,8,0,0,1,,M,GG,5,97,1,4,LF270_,4520,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,28,5521,5618,97,2,0,1,0,,M,GG,5,97,1,4,LF270_,4532,2,0,0,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,28,5618,5625,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,4536,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,28,5625,5628,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,4574,2,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,28,5628,5633,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,4581,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,28,5633,5638,5,8,0,0,1,,M,GG,5,97,1,4,LF270_,4584,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,29,5638,5802,164,2,0,1,0,,M,GG,5,97,1,4,LF270_,4589,4,8,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,29,5802,5809,7,3,0,1,0,,M,GG,5,97,1,4,LF270_,4590,8,2,3,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,29,5809,5812,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,4608,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,29,5812,5817,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,4647,2,3,2,0,1,0
